contest_id,contest_link,contest_name
527,https://codeforces.com/contest/527/status,Codeforces Round #296 (Div. 2)
534,https://codeforces.com/contest/534/status,Codeforces Round #298 (Div. 2)
535,https://codeforces.com/contest/535/status,Codeforces Round #299 (Div. 2)
540,https://codeforces.com/contest/540/status,Codeforces Round #301 (Div. 2)
544,https://codeforces.com/contest/544/status,Codeforces Round #302 (Div. 2)
545,https://codeforces.com/contest/545/status,Codeforces Round #303 (Div. 2)
546,https://codeforces.com/contest/546/status,Codeforces Round #304 (Div. 2)
548,https://codeforces.com/contest/548/status,Codeforces Round #305 (Div. 2)
550,https://codeforces.com/contest/550/status,Codeforces Round #306 (Div. 2)
551,https://codeforces.com/contest/551/status,Codeforces Round #307 (Div. 2)
552,https://codeforces.com/contest/552/status,Codeforces Round #308 (Div. 2)
554,https://codeforces.com/contest/554/status,Codeforces Round #309 (Div. 2)
556,https://codeforces.com/contest/556/status,Codeforces Round #310 (Div. 2)
557,https://codeforces.com/contest/557/status,Codeforces Round #311 (Div. 2)
558,https://codeforces.com/contest/558/status,Codeforces Round #312 (Div. 2)
560,https://codeforces.com/contest/560/status,Codeforces Round #313 (Div. 2)
567,https://codeforces.com/contest/567/status,Codeforces Round #Pi (Div. 2)
569,https://codeforces.com/contest/569/status,Codeforces Round #315 (Div. 2)
353,https://codeforces.com/contest/353/status,Codeforces Round #205 (Div. 2)
355,https://codeforces.com/contest/355/status,Codeforces Round #206 (Div. 2)
357,https://codeforces.com/contest/357/status,Codeforces Round #207 (Div. 2)
358,https://codeforces.com/contest/358/status,Codeforces Round #208 (Div. 2)
359,https://codeforces.com/contest/359/status,Codeforces Round #209 (Div. 2)
361,https://codeforces.com/contest/361/status,Codeforces Round #210 (Div. 2)
362,https://codeforces.com/contest/362/status,Codeforces Round #212 (Div. 2)
363,https://codeforces.com/contest/363/status,Codeforces Round #211 (Div. 2)
365,https://codeforces.com/contest/365/status,Codeforces Round #213 (Div. 2)
366,https://codeforces.com/contest/366/status,Codeforces Round #214 (Div. 2)
368,https://codeforces.com/contest/368/status,Codeforces Round #215 (Div. 2)
369,https://codeforces.com/contest/369/status,Codeforces Round #216 (Div. 2)
370,https://codeforces.com/contest/370/status,Codeforces Round #217 (Div. 2)
371,https://codeforces.com/contest/371/status,Codeforces Round #218 (Div. 2)
373,https://codeforces.com/contest/373/status,Codeforces Round #219 (Div. 2)
374,https://codeforces.com/contest/374/status,Codeforces Round #220 (Div. 2)
376,https://codeforces.com/contest/376/status,Codeforces Round #221 (Div. 2)
378,https://codeforces.com/contest/378/status,Codeforces Round #222 (Div. 2)
381,https://codeforces.com/contest/381/status,Codeforces Round #223 (Div. 2)
382,https://codeforces.com/contest/382/status,Codeforces Round #224 (Div. 2)
384,https://codeforces.com/contest/384/status,Codeforces Round #225 (Div. 2)
385,https://codeforces.com/contest/385/status,Codeforces Round #226 (Div. 2)
387,https://codeforces.com/contest/387/status,Codeforces Round #227 (Div. 2)
389,https://codeforces.com/contest/389/status,Codeforces Round #228 (Div. 2)
390,https://codeforces.com/contest/390/status,Codeforces Round #229 (Div. 2)
393,https://codeforces.com/contest/393/status,Codeforces Round #230 (Div. 2)
394,https://codeforces.com/contest/394/status,Codeforces Round #231 (Div. 2)
397,https://codeforces.com/contest/397/status,Codeforces Round #232 (Div. 2)
399,https://codeforces.com/contest/399/status,Codeforces Round #233 (Div. 2)
400,https://codeforces.com/contest/400/status,Codeforces Round #234 (Div. 2)
401,https://codeforces.com/contest/401/status,Codeforces Round #235 (Div. 2)
402,https://codeforces.com/contest/402/status,Codeforces Round #236 (Div. 2)
404,https://codeforces.com/contest/404/status,Codeforces Round #237 (Div. 2)
405,https://codeforces.com/contest/405/status,Codeforces Round #238 (Div. 2)
408,https://codeforces.com/contest/408/status,Codeforces Round #239 (Div. 2)
415,https://codeforces.com/contest/415/status,Codeforces Round #240 (Div. 2)
416,https://codeforces.com/contest/416/status,Codeforces Round #241 (Div. 2)
417,https://codeforces.com/contest/417/status,RCC 2014 Warmup (Div. 2)
421,https://codeforces.com/contest/421/status,"Coder-Strike 2014 - Finals (online edition, Div. 2)"
424,https://codeforces.com/contest/424/status,Codeforces Round #242 (Div. 2)
426,https://codeforces.com/contest/426/status,Codeforces Round #243 (Div. 2)
427,https://codeforces.com/contest/427/status,Codeforces Round #244 (Div. 2)
430,https://codeforces.com/contest/430/status,Codeforces Round #245 (Div. 2)
431,https://codeforces.com/contest/431/status,Codeforces Round #247 (Div. 2)
432,https://codeforces.com/contest/432/status,Codeforces Round #246 (Div. 2)
433,https://codeforces.com/contest/433/status,Codeforces Round #248 (Div. 2)
435,https://codeforces.com/contest/435/status,Codeforces Round #249 (Div. 2)
437,https://codeforces.com/contest/437/status,Codeforces Round #250 (Div. 2)
439,https://codeforces.com/contest/439/status,Codeforces Round #251 (Div. 2)
441,https://codeforces.com/contest/441/status,Codeforces Round #252 (Div. 2)
443,https://codeforces.com/contest/443/status,Codeforces Round #253 (Div. 2)
445,https://codeforces.com/contest/445/status,Codeforces Round #254 (Div. 2)
447,https://codeforces.com/contest/447/status,Codeforces Round #FF (Div. 2)
448,https://codeforces.com/contest/448/status,Codeforces Round #256 (Div. 2)
450,https://codeforces.com/contest/450/status,Codeforces Round #257 (Div. 2)
451,https://codeforces.com/contest/451/status,Codeforces Round #258 (Div. 2)
454,https://codeforces.com/contest/454/status,Codeforces Round #259 (Div. 2)
456,https://codeforces.com/contest/456/status,Codeforces Round #260 (Div. 2)
252,https://codeforces.com/contest/252/status,Codeforces Round #153 (Div. 2)
253,https://codeforces.com/contest/253/status,Codeforces Round #154 (Div. 2)
254,https://codeforces.com/contest/254/status,Codeforces Round #155 (Div. 2)
255,https://codeforces.com/contest/255/status,Codeforces Round #156 (Div. 2)
257,https://codeforces.com/contest/257/status,Codeforces Round #159 (Div. 2)
259,https://codeforces.com/contest/259/status,Codeforces Round #157 (Div. 2)
260,https://codeforces.com/contest/260/status,Codeforces Round #158 (Div. 2)
262,https://codeforces.com/contest/262/status,Codeforces Round #160 (Div. 2)
263,https://codeforces.com/contest/263/status,Codeforces Round #161 (Div. 2)
265,https://codeforces.com/contest/265/status,Codeforces Round #162 (Div. 2)
266,https://codeforces.com/contest/266/status,Codeforces Round #163 (Div. 2)
268,https://codeforces.com/contest/268/status,Codeforces Round #164 (Div. 2)
270,https://codeforces.com/contest/270/status,Codeforces Round #165 (Div. 2)
271,https://codeforces.com/contest/271/status,Codeforces Round #166 (Div. 2)
272,https://codeforces.com/contest/272/status,Codeforces Round #167 (Div. 2)
275,https://codeforces.com/contest/275/status,Codeforces Round #168 (Div. 2)
276,https://codeforces.com/contest/276/status,Codeforces Round #169 (Div. 2)
278,https://codeforces.com/contest/278/status,Codeforces Round #170 (Div. 2)
279,https://codeforces.com/contest/279/status,Codeforces Round #171 (Div. 2)
281,https://codeforces.com/contest/281/status,Codeforces Round #172 (Div. 2)
282,https://codeforces.com/contest/282/status,Codeforces Round #173 (Div. 2)
284,https://codeforces.com/contest/284/status,Codeforces Round #174 (Div. 2)
285,https://codeforces.com/contest/285/status,Codeforces Round #175 (Div. 2)
287,https://codeforces.com/contest/287/status,Codeforces Round #176 (Div. 2)
289,https://codeforces.com/contest/289/status,Codeforces Round #177 (Div. 2)
294,https://codeforces.com/contest/294/status,Codeforces Round #178 (Div. 2)
296,https://codeforces.com/contest/296/status,Codeforces Round #179 (Div. 2)
298,https://codeforces.com/contest/298/status,Codeforces Round #180 (Div. 2)
299,https://codeforces.com/contest/299/status,Croc Champ 2013 - Round 2 (Div. 2 Edition)
300,https://codeforces.com/contest/300/status,Codeforces Round #181 (Div. 2)
302,https://codeforces.com/contest/302/status,Codeforces Round #182 (Div. 2)
304,https://codeforces.com/contest/304/status,Codeforces Round #183 (Div. 2)
305,https://codeforces.com/contest/305/status,Codeforces Round #184 (Div. 2)
312,https://codeforces.com/contest/312/status,Codeforces Round #185 (Div. 2)
313,https://codeforces.com/contest/313/status,Codeforces Round #186 (Div. 2)
315,https://codeforces.com/contest/315/status,Codeforces Round #187 (Div. 2)
318,https://codeforces.com/contest/318/status,Codeforces Round #188 (Div. 2)
320,https://codeforces.com/contest/320/status,Codeforces Round #189 (Div. 2)
322,https://codeforces.com/contest/322/status,Codeforces Round #190 (Div. 2)
327,https://codeforces.com/contest/327/status,Codeforces Round #191 (Div. 2)
330,https://codeforces.com/contest/330/status,Codeforces Round #192 (Div. 2)
332,https://codeforces.com/contest/332/status,Codeforces Round #193 (Div. 2)
334,https://codeforces.com/contest/334/status,Codeforces Round #194 (Div. 2)
336,https://codeforces.com/contest/336/status,Codeforces Round #195 (Div. 2)
337,https://codeforces.com/contest/337/status,Codeforces Round #196 (Div. 2)
339,https://codeforces.com/contest/339/status,Codeforces Round #197 (Div. 2)
340,https://codeforces.com/contest/340/status,Codeforces Round #198 (Div. 2)
342,https://codeforces.com/contest/342/status,Codeforces Round #199 (Div. 2)
344,https://codeforces.com/contest/344/status,Codeforces Round #200 (Div. 2)
347,https://codeforces.com/contest/347/status,Codeforces Round #201 (Div. 2)
349,https://codeforces.com/contest/349/status,Codeforces Round #202 (Div. 2)
350,https://codeforces.com/contest/350/status,Codeforces Round #203 (Div. 2)
352,https://codeforces.com/contest/352/status,Codeforces Round #204 (Div. 2)
148,https://codeforces.com/contest/148/status,Codeforces Round #105 (Div. 2)
149,https://codeforces.com/contest/149/status,Codeforces Round #106 (Div. 2)
151,https://codeforces.com/contest/151/status,Codeforces Round #107 (Div. 2)
152,https://codeforces.com/contest/152/status,Codeforces Round #108 (Div. 2)
155,https://codeforces.com/contest/155/status,Codeforces Round #109 (Div. 2)
157,https://codeforces.com/contest/157/status,Codeforces Round #110 (Div. 2)
160,https://codeforces.com/contest/160/status,Codeforces Round #111 (Div. 2)
165,https://codeforces.com/contest/165/status,Codeforces Round #112 (Div. 2)
166,https://codeforces.com/contest/166/status,Codeforces Round #113 (Div. 2)
168,https://codeforces.com/contest/168/status,Codeforces Round #114 (Div. 2)
169,https://codeforces.com/contest/169/status,VK Cup 2012 Round 2 (Unofficial Div. 2 Edition)
174,https://codeforces.com/contest/174/status,VK Cup 2012 Round 3 (Unofficial Div. 2 Edition)
180,https://codeforces.com/contest/180/status,"Codeforces Round #116 (Div. 2, ACM-ICPC Rules)"
181,https://codeforces.com/contest/181/status,Croc Champ 2012 - Round 2 (Unofficial Div. 2 Edition)
182,https://codeforces.com/contest/182/status,Codeforces Round #117 (Div. 2)
186,https://codeforces.com/contest/186/status,Codeforces Round #118 (Div. 2)
189,https://codeforces.com/contest/189/status,Codeforces Round #119 (Div. 2)
190,https://codeforces.com/contest/190/status,Codeforces Round #120 (Div. 2)
192,https://codeforces.com/contest/192/status,Codeforces Round #121 (Div. 2)
194,https://codeforces.com/contest/194/status,Codeforces Round #122 (Div. 2)
195,https://codeforces.com/contest/195/status,Codeforces Round #123 (Div. 2)
197,https://codeforces.com/contest/197/status,Codeforces Round #124 (Div. 2)
199,https://codeforces.com/contest/199/status,Codeforces Round #125 (Div. 2)
200,https://codeforces.com/contest/200/status,Codeforces Round #126 (Div. 2)
202,https://codeforces.com/contest/202/status,Codeforces Round #127 (Div. 2)
203,https://codeforces.com/contest/203/status,Codeforces Round #128 (Div. 2)
205,https://codeforces.com/contest/205/status,Codeforces Round #129 (Div. 2)
208,https://codeforces.com/contest/208/status,Codeforces Round #130 (Div. 2)
214,https://codeforces.com/contest/214/status,Codeforces Round #131 (Div. 2)
215,https://codeforces.com/contest/215/status,Codeforces Round #132 (Div. 2)
216,https://codeforces.com/contest/216/status,Codeforces Round #133 (Div. 2)
218,https://codeforces.com/contest/218/status,Codeforces Round #134 (Div. 2)
219,https://codeforces.com/contest/219/status,Codeforces Round #135 (Div. 2)
221,https://codeforces.com/contest/221/status,Codeforces Round #136 (Div. 2)
222,https://codeforces.com/contest/222/status,Codeforces Round #137 (Div. 2)
224,https://codeforces.com/contest/224/status,Codeforces Round #138 (Div. 2)
225,https://codeforces.com/contest/225/status,Codeforces Round #139 (Div. 2)
227,https://codeforces.com/contest/227/status,Codeforces Round #140 (Div. 2)
228,https://codeforces.com/contest/228/status,Codeforces Round #141 (Div. 2)
230,https://codeforces.com/contest/230/status,Codeforces Round #142 (Div. 2)
231,https://codeforces.com/contest/231/status,Codeforces Round #143 (Div. 2)
233,https://codeforces.com/contest/233/status,Codeforces Round #144 (Div. 2)
234,https://codeforces.com/contest/234/status,"Codeforces Round #145 (Div. 2, ACM-ICPC Rules)"
236,https://codeforces.com/contest/236/status,Codeforces Round #146 (Div. 2)
237,https://codeforces.com/contest/237/status,Codeforces Round #147 (Div. 2)
239,https://codeforces.com/contest/239/status,Codeforces Round #148 (Div. 2)
242,https://codeforces.com/contest/242/status,Codeforces Round #149 (Div. 2)
244,https://codeforces.com/contest/244/status,Codeforces Round #150 (Div. 2)
246,https://codeforces.com/contest/246/status,Codeforces Round #151 (Div. 2)
248,https://codeforces.com/contest/248/status,Codeforces Round #152 (Div. 2)
250,https://codeforces.com/contest/250/status,"CROC-MBTU 2012, Final Round (Online version, Div. 2)"
102,https://codeforces.com/contest/102/status,Codeforces Beta Round #79 (Div. 2 Only)
104,https://codeforces.com/contest/104/status,Codeforces Beta Round #80 (Div. 2 Only)
106,https://codeforces.com/contest/106/status,Codeforces Beta Round #82 (Div. 2)
108,https://codeforces.com/contest/108/status,Codeforces Beta Round #83 (Div. 2 Only)
110,https://codeforces.com/contest/110/status,Codeforces Beta Round #84 (Div. 2 Only)
112,https://codeforces.com/contest/112/status,Codeforces Beta Round #85 (Div. 2 Only)
114,https://codeforces.com/contest/114/status,Codeforces Beta Round #86 (Div. 2 Only)
116,https://codeforces.com/contest/116/status,Codeforces Beta Round #87 (Div. 2 Only)
118,https://codeforces.com/contest/118/status,Codeforces Beta Round #89 (Div. 2)
122,https://codeforces.com/contest/122/status,Codeforces Beta Round #91 (Div. 2 Only)
124,https://codeforces.com/contest/124/status,Codeforces Beta Round #92 (Div. 2 Only)
127,https://codeforces.com/contest/127/status,Codeforces Beta Round #93 (Div. 2 Only)
129,https://codeforces.com/contest/129/status,Codeforces Beta Round #94 (Div. 2 Only)
131,https://codeforces.com/contest/131/status,Codeforces Beta Round #95 (Div. 2)
133,https://codeforces.com/contest/133/status,Codeforces Beta Round #96 (Div. 2)
136,https://codeforces.com/contest/136/status,Codeforces Beta Round #97 (Div. 2)
137,https://codeforces.com/contest/137/status,Codeforces Beta Round #98 (Div. 2)
139,https://codeforces.com/contest/139/status,Codeforces Beta Round #99 (Div. 2)
141,https://codeforces.com/contest/141/status,Codeforces Round #101 (Div. 2)
143,https://codeforces.com/contest/143/status,Codeforces Round #102 (Div. 2)
144,https://codeforces.com/contest/144/status,Codeforces Round #103 (Div. 2)
146,https://codeforces.com/contest/146/status,Codeforces Round #104 (Div. 2)
49,https://codeforces.com/contest/49/status,Codeforces Beta Round #46 (Div. 2)
53,https://codeforces.com/contest/53/status,Codeforces Beta Round #49 (Div. 2)
56,https://codeforces.com/contest/56/status,Codeforces Beta Round #52 (Div. 2)
58,https://codeforces.com/contest/58/status,Codeforces Beta Round #54 (Div. 2)
59,https://codeforces.com/contest/59/status,Codeforces Beta Round #55 (Div. 2)
61,https://codeforces.com/contest/61/status,Codeforces Beta Round #57 (Div. 2)
63,https://codeforces.com/contest/63/status,Codeforces Beta Round #59 (Div. 2)
66,https://codeforces.com/contest/66/status,Codeforces Beta Round #61 (Div. 2)
69,https://codeforces.com/contest/69/status,Codeforces Beta Round #63 (Div. 2)
71,https://codeforces.com/contest/71/status,Codeforces Beta Round #65 (Div. 2)
75,https://codeforces.com/contest/75/status,Codeforces Beta Round #67 (Div. 2)
78,https://codeforces.com/contest/78/status,Codeforces Beta Round #70 (Div. 2)
80,https://codeforces.com/contest/80/status,Codeforces Beta Round #69 (Div. 2 Only)
84,https://codeforces.com/contest/84/status,Codeforces Beta Round #72 (Div. 2 Only)
88,https://codeforces.com/contest/88/status,Codeforces Beta Round #73 (Div. 2 Only)
90,https://codeforces.com/contest/90/status,Codeforces Beta Round #74 (Div. 2 Only)
92,https://codeforces.com/contest/92/status,Codeforces Beta Round #75 (Div. 2 Only)
94,https://codeforces.com/contest/94/status,Codeforces Beta Round #76 (Div. 2 Only)
96,https://codeforces.com/contest/96/status,Codeforces Beta Round #77 (Div. 2 Only)
99,https://codeforces.com/contest/99/status,Codeforces Beta Round #78 (Div. 2 Only)
14,https://codeforces.com/contest/14/status,Codeforces Beta Round #14 (Div. 2)
16,https://codeforces.com/contest/16/status,Codeforces Beta Round #16 (Div. 2 Only)
18,https://codeforces.com/contest/18/status,Codeforces Beta Round #18 (Div. 2 Only)
22,https://codeforces.com/contest/22/status,Codeforces Beta Round #22 (Div. 2 Only)
25,https://codeforces.com/contest/25/status,Codeforces Beta Round #25 (Div. 2 Only)
27,https://codeforces.com/contest/27/status,"Codeforces Beta Round #27 (Codeforces format, Div. 2)"
29,https://codeforces.com/contest/29/status,"Codeforces Beta Round #29 (Div. 2, Codeforces format)"
31,https://codeforces.com/contest/31/status,"Codeforces Beta Round #31 (Div. 2, Codeforces format)"
32,https://codeforces.com/contest/32/status,"Codeforces Beta Round #32 (Div. 2, Codeforces format)"
34,https://codeforces.com/contest/34/status,Codeforces Beta Round #34 (Div. 2)
35,https://codeforces.com/contest/35/status,Codeforces Beta Round #35 (Div. 2)
4,https://codeforces.com/contest/4/status,Codeforces Beta Round #4 (Div. 2 Only)
41,https://codeforces.com/contest/41/status,Codeforces Beta Round #40 (Div. 2)
43,https://codeforces.com/contest/43/status,Codeforces Beta Round #42 (Div. 2)
47,https://codeforces.com/contest/47/status,Codeforces Beta Round #44 (Div. 2)
6,https://codeforces.com/contest/6/status,Codeforces Beta Round #6 (Div. 2 Only)
9,https://codeforces.com/contest/9/status,Codeforces Beta Round #9 (Div. 2 Only)
