submit_id,user_name,code,problem,lang,verdict,contest_id
79957361,MParsa141,"['#include <iostream>\r\nusing namespace std;\r\nstring m(int q) {\r\n\tchar a[q], b[q], p1, p2;\r\n\tcin >> a>>b;\r\n\tint p = 0;\r\n\tfor (int i = 0; i != q; i++) {\r\n\t\tif(a[i]!=b[i]) {\r\n\t\t\tif(p==1) {\r\n\t\t\t\tif(p1!=a[i]||p2!=b[i]) {\r\n\t\t\t\t\treturn ""No"";\r\n\t\t\t\t}\r\n\t\t\t}\r\n\t\t\tp1=a[i];p2 = b[i];\r\n\t\t\tp++;\r\n\t\t}\r\n\t}\r\n\tif(p==2)return ""Yes"";\r\n\telse {return ""No"";}\r\n}\r\nint main() {\r\n\tint n;\r\n\tcin >> n;\r\n\tstring a[n];\r\n\tfor (int i =0; i < n; i++) {\r\n\t\tint n1;cin >> n1;\r\n\t\ta[i] = m(n1);\r\n\t}for (int i = 0; i < n; i++) {\r\n\t\tcout << a[i] << endl;\r\n\t}\r\n}\r\n']",B1 - Character Swap (Easy Version),GNU C11,COMPILATION_ERROR,1243
79953808,ShofiqurRahman,"['#include<stdio.h>\r\nint main()\r\n{\r\n\tint n, t, f, x, y, i;\r\n\t\r\n\tscanf(""%d"", &t);\r\n\t\r\n\twhile(t--)\r\n\t{\r\n\t\tscanf(""%d"", &n);\r\n\t\tchar s[n+1], k[n+1];\r\n\t\tf=0;\r\n\t\t\r\n\t\tscanf(""%s %s"", s, k);\r\n\t\t\r\n\t\tfor(i=0; i<n; i++)\r\n\t\t{\r\n\t\t\tif(s[i]!=k[i])\r\n\t\t\t{\r\n\t\t\t\tf++;\r\n\t\t\t\t\r\n\t\t\t\tif(f==1){\r\n\t\t\t\t\tx=i;\r\n\t\t\t\t}\r\n\t\t\t\tif(f==2){\r\n\t\t\t\t\ty=i;\r\n\t\t\t\t}\r\n\t\t\t}\r\n\t\t}\r\n\t\tif(f==0)\r\n\t\t{\r\n\t\t\tprintf(""Yes\\n"");\r\n\t\t}\r\n\t\telse if(f==2)\r\n\t\t{\r\n\t\t\tif(s[x]==s[y] && k[x]==k[y])\r\n\t\t\t{\r\n\t\t\t\tprintf(""Yes\\n"");\r\n\t\t\t}\r\n\t\t\telse\r\n\t\t\t{\r\n\t\t\t\tprintf(""No\\n"");\r\n\t\t\t}\r\n\t\t}\r\n\t\telse\r\n\t\t{\r\n\t\t\tprintf(""No\\n"");\r\n\t\t}\r\n\t}\r\n\treturn 0;\r\n}']",B1 - Character Swap (Easy Version),GNU C11,OK,1243
79953623,ShofiqurRahman,"['#include<stdio.h>\r\nint main()\r\n{\r\n\tint n, t, f, x, y, i;\r\n\t\r\n\tscanf(""%d"", &t);\r\n\t\r\n\twhile(t--)\r\n\t{\r\n\t\tscanf(""%d"", &n);\r\n\t\tchar s[n+1], k[n+1];\r\n\t\tf=0;\r\n\t\t\r\n\t\tscanf(""%s %s"", s, k);\r\n\t\t\r\n\t\tfor(i=0; i<n; i++)\r\n\t\t{\r\n\t\t\tif(s[i]!=k[i])\r\n\t\t\t{\r\n\t\t\t\tf++;\r\n\t\t\t\t\r\n\t\t\t\tif(f==1){\r\n\t\t\t\t\tx=i;\r\n\t\t\t\t}\r\n\t\t\t\tif(f==2){\r\n\t\t\t\t\ty=i;\r\n\t\t\t\t}\r\n\t\t\t}\r\n\t\t}\r\n\t\tif(f==0)\r\n\t\t{\r\n\t\t\tprintf(""Yes\\n"");\r\n\t\t}\r\n\t\telse if(f==2)\r\n\t\t{\r\n\t\t\tif(s[x]==s[y] && k[x]==k[y])\r\n\t\t\t{\r\n\t\t\t\tprintf(""Yes\\n"");\r\n\t\t\t}\r\n\t\t\telse if(s[x]==k[y] && s[y]==k[x])\r\n\t\t\t{\r\n\t\t\t\tprintf(""Yes\\n"");\r\n\t\t\t}\r\n\t\t\telse\r\n\t\t\t{\r\n\t\t\t\tprintf(""No\\n"");\r\n\t\t\t}\r\n\t\t}\r\n\t\telse\r\n\t\t{\r\n\t\t\tprintf(""No\\n"");\r\n\t\t}\r\n\t}\r\n\treturn 0;\r\n}']",B1 - Character Swap (Easy Version),GNU C11,WRONG_ANSWER,1243
79945456,Nilachol,"['#include<stdio.h>\r\n#include<string.h>\r\nint main()\r\n{\r\n    int k,n,i,count,j;\r\n    scanf(""%d"",&k);\r\n    char s1[1010],s2[1010];\r\n\r\n    while(k--)\r\n    {\r\n        scanf(""%d%s%s"",&n,&s1,&s2);\r\n        i=0;\r\n        count=0;\r\n        while(s1[i]!=\'\\0\')\r\n        {\r\n            if(s1[i]!=s2[i])\r\n            {\r\n                j=i+1;\r\n                while(s1[j]==s2[j])\r\n                    j++;\r\n                if(s1[i]!=s1[j]||s2[i]!=s2[j])\r\n                    count=1;\r\n                break;\r\n            }\r\n            i++;\r\n        }\r\n        if(count==0)\r\n            printf(""YES\\n"");\r\n        else\r\n            printf(""NO\\n"");\r\n    }\r\n    return 0;\r\n}']",B1 - Character Swap (Easy Version),GNU C11,TIME_LIMIT_EXCEEDED,1243
79891240,dearthefire,"[""#include <bits/stdc++.h>\r\n//#include <ext/pb_ds/tree_policy.hpp>\r\n//#include <ext/pb_ds/assoc_container.hpp>\r\n\r\nusing namespace std;\r\n//using namespace __gnu_pbds;\r\n\r\n#define ll    long long\r\n#define PR    pair<ll, ll>\r\n\r\nconst int N = 3e5 + 5;\r\nconst int MOD = 1e9 + 7;\r\nconst double PI = 2 * acos(0.0);\r\n//template<typename T> using ordered_set = tree<T, null_type, less<T>, rb_tree_tag, tree_order_statistics_node_update>;\r\n\r\nint main() {\r\n    ios::sync_with_stdio(false);\r\n    cin.tie(0);\r\n    int t;\r\n    cin >> t;\r\n    while (t--) {\r\n        int n;\r\n        cin >> n;\r\n        vector<int> a(n);\r\n        for (int i = 0; i < n; i++) {\r\n            cin >> a[i];\r\n        }\r\n        sort(a.begin(), a.end(), greater<int>());\r\n        int ans = 0;\r\n        for (int i = 0; i < n; i++) {\r\n            if (a[i] >= i + 1) {\r\n                ans = i + 1;\r\n            }\r\n        }\r\n        cout << ans << '\\n';\r\n    }\r\n    return 0;\r\n}\r\n""]",A - Maximum Square,GNU C11,COMPILATION_ERROR,1243
79798679,Israt_Jahan_Nahin,"['#include<stdio.h>\r\nint main()\r\n{\r\n    int k,n,i;\r\n    scanf(""%d"",&k);\r\n    for(i=1;i<=k;i=i+1)\r\n    {\r\n        scanf(""%d"",&n);\r\n        char s[n+1],t[n+1],q,r;\r\n        scanf(""%s %s"",&s,&t);\r\n        int j=0,p=0,v=0;\r\n        while(s[j]!=0)\r\n        {\r\n            if(s[j]!=t[j])\r\n            {\r\n                p=p+1;\r\n            }\r\n            j=j+1;\r\n        }\r\n        if(p==0)\r\n        {\r\n            printf(""Yes\\n"");\r\n        }\r\n        else if(p==2)\r\n        {\r\n            int j=0;\r\n            while(s[j]!=0)\r\n            {\r\n                if(s[j]!=t[j])\r\n                {\r\n                    if(v==0)\r\n                    {\r\n                    q=t[j];\r\n                    r=s[j];\r\n                    v=1;\r\n                    }\r\n                    else\r\n                    {\r\n                        if(q==t[j] && r==s[j])\r\n                        {\r\n                            printf(""Yes\\n"");\r\n                        }\r\n                        else\r\n                        {\r\n                            printf(""No\\n"");\r\n                        }\r\n                    }\r\n                }\r\n                j=j+1;\r\n            }\r\n        }\r\n        else\r\n        {\r\n            printf(""No\\n"");\r\n        }\r\n    }\r\n}']",B1 - Character Swap (Easy Version),GNU C11,OK,1243
79683243,coderwal_78,"['#include<stdio.h>\r\nint main()\r\n{\r\n    int t;\r\n    scanf(""%d"",&t);\r\n\r\n    for(int z=0;z<t;z++)\r\n    {\r\n        int n,flag=1;\r\n        scanf(""%d"",&n);\r\n\r\n         char waste;\r\n         scanf(""%c"",&waste);\r\n\r\n        char s[n+1],t[n+1];\r\n        scanf(""%s"",s);\r\n        scanf(""%s"",t);\r\n\r\n        int m=0;\r\n        char a,b,c,d;\r\n        for(int i=0;i<n;i++)\r\n        {\r\n            if(s[i]!=t[i])\r\n            {\r\n                m++;\r\n                if(m==1)\r\n                {\r\n                    a=s[i];\r\n                    b=t[i];\r\n                }\r\n                else if(m==2)\r\n                {\r\n                    c=s[i];\r\n                    d=t[i];\r\n                }\r\n             }\r\n        }\r\n        if(m!=2||m==0)\r\n            printf(""No\\n"");\r\n        else if(m==2)\r\n        {\r\n         if(a==c&&b==d)\r\n                printf(""Yes\\n"");\r\n         else\r\n            printf(""No\\n"");\r\n        }\r\n    }\r\n    return 0;\r\n}']",B1 - Character Swap (Easy Version),GNU C11,OK,1243
79456641,ShofiqurRahman,"['#include<stdio.h>\r\n#include<stdlib.h>\r\n\r\nint cf(void const *a, void const *b)\r\n{\r\n\treturn (*(int*)a - *(int*)b);\r\n}\r\nint main()\r\n{\r\n\tint t, n, i, k;\r\n\t\r\n\tscanf(""%d"", &t);\r\n\t\r\n\twhile(t--)\r\n\t{\r\n\t\tscanf(""%d"", &n);\r\n\t\tint a[n+1], r=0, f=0;\r\n\t\t\r\n\t\tfor(i=0; i<n; i++)\r\n\t\t{\r\n\t\t\tscanf(""%d"", &a[i]);\r\n\t\t}\r\n\t\tqsort(a, n, sizeof(int), cf);\r\n\t\t\r\n\t\tfor(k=n-1; k>=0; k--)\r\n\t\t{\r\n\t\t\tr++;\r\n\t\t\tif(r>a[k]){\r\n\t\t\t\tf=1;\r\n\t\t\t\tbreak;\r\n\t\t\t}\r\n\t\t}\r\n\t\tif(f==1){\r\n\t\t\tprintf(""%d\\n"", r-1);\r\n\t\t}\r\n\t\telse{\r\n\t\t\tprintf(""%d\\n"", r);\r\n\t\t}\r\n\t}\r\n\treturn 0;\r\n}']",A - Maximum Square,GNU C11,OK,1243
79360287,rishitabhopal,"['#include<stdio.h>\r\nint main()\r\n{\r\n    int t,a,n;\r\n    scanf(""%d"",&t);\r\n    int r[t];\r\n    for(int i=0;i<t;i++)\r\n    {\r\n        scanf(""%d"",&n);\r\n        int s=0;\r\n        for(int j=0;j<n;j++)\r\n        {\r\n            scanf(""%d"",&a);\r\n            s=s+a;\r\n        }\r\n        r[i]=s/n;\r\n    }\r\n    for(int i=0;i<t;i++)\r\n    {\r\n        printf(""%d\\n"",r[i]);\r\n    }\r\n    return 0;\r\n}\r\n']",A - Maximum Square,GNU C11,WRONG_ANSWER,1243
79300669,coderwal_78,"['#include<stdio.h>\r\nint main()\r\n{\r\n\r\n    int t;\r\n    scanf(""%d"",&t);\r\n    for(int z=0;z<t;z++)\r\n    {\r\n        int n,large=0,small=10001,flag=1;\r\n        scanf(""%d"",&n);\r\n        int arr[n];\r\n\r\n        for(int i=0;i<n;i++)\r\n        {\r\n            scanf(""%d"",&arr[i]);\r\n\r\n            if(large<arr[i])\r\n                large=arr[i];\r\n\r\n            if(small>arr[i])\r\n                small=arr[i];\r\n        }\r\n\r\n        while(flag==1&&large>=small)\r\n        {\r\n            int j=0;\r\n            for(int i=0;i<n;i++)\r\n            {\r\n                if(arr[i]>=large)\r\n                {\r\n                    j++;\r\n                }\r\n                if(j>=large)\r\n                {\r\n                    printf(""%d\\n"",large);\r\n                    flag=0;\r\n                    break;\r\n                }\r\n            }\r\n            large--;\r\n        }\r\n    }\r\n}\r\n\r\n']",A - Maximum Square,GNU C11,OK,1243
79299531,coderwal_78,"['#include<stdio.h>\r\nint main()\r\n{\r\n\r\n    int t;\r\n    scanf(""%d"",&t);\r\n    for(int z=0;z<t;z++)\r\n    {\r\n        int n,large=0,small=10001,flag=1;\r\n        scanf(""%d"",&n);\r\n        int arr[n];\r\n\r\n        for(int i=0;i<n;i++)\r\n        {\r\n            scanf(""%d"",&arr[i]);\r\n\r\n            if(large<arr[i])\r\n                large=arr[i];\r\n\r\n            if(small>arr[i])\r\n                small=arr[i];\r\n        }\r\n\r\n        while(flag==1&&large>=small)\r\n        {\r\n            int j=0;\r\n            for(int i=0;i<n;i++)\r\n            {\r\n                if(arr[i]>=large)\r\n                {\r\n                    j++;\r\n                }\r\n                if(j>=large)\r\n                {\r\n                    printf(""%d\\n"",large);\r\n                    flag=0;\r\n                    break;\r\n                }\r\n            }\r\n            large--;\r\n        }\r\n    }\r\n}\r\n\r\n']",B2 - Character Swap (Hard Version),GNU C11,TIME_LIMIT_EXCEEDED,1243
79299319,coderwal_78,"['#include<stdio.h>\r\nint main()\r\n{\r\n\r\n    int t;\r\n    scanf(""%d"",&t);\r\n    for(int z=0;z<t;z++)\r\n    {\r\n        int n,large=0,small=10001,flag=1;\r\n        scanf(""%d"",&n);\r\n        int arr[n];\r\n\r\n        for(int i=0;i<n;i++)\r\n        {\r\n            scanf(""%d"",&arr[i]);\r\n\r\n            if(large<arr[i])\r\n                large=arr[i];\r\n\r\n            if(small>arr[i])\r\n                small=arr[i];\r\n        }\r\n\r\n        while(flag==1&&large>=small)\r\n        {\r\n            int j=0;\r\n            for(int i=0;i<n;i++)\r\n            {\r\n                if(arr[i]>=large)\r\n                {\r\n                    j++;\r\n                }\r\n                if(j>=large)\r\n                {\r\n                    printf(""%d\\n"",large);\r\n                    flag=0;\r\n                    break;\r\n                }\r\n            }\r\n            large--;\r\n        }\r\n    }\r\n}\r\n\r\n']",B1 - Character Swap (Easy Version),GNU C11,TIME_LIMIT_EXCEEDED,1243
